elder_name,youth_name,elder_district,youth_district,elder_zone,youth_zone,distance_km,used_global_fallback
Cheung Kin Man,Ng Sze Wing,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Chuk Yuen,5,5,0.3952650352812379,False
Leung Sze Man,Chan Tsz Ho,Yau Tsim Mong - Mong Kok,Yau Tsim Mong - Mong Kok,5,5,0.11594096805257983,False
Yip Pak Kuen,Ng Hiu Lam,Wong Tai Sin - Lok Fu,Wong Tai Sin - Lok Fu,5,5,0.03739188432123896,False
Wong Ka Yan,Cheung Ho Yin,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Wong Tai Sin,5,5,0.271245122343911,False
Wong Yat Fung,Wong Man Yi,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,5,5,0.04951581899644589,False
Yip Lai Kwan,Ho Man Yi,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Wong Tai Sin,5,5,0.2620982383663577,False
Lee Wai Ling,Leung Chi Ho,Sha Tin - Sha Tin,Sha Tin - Sha Tin,5,5,0.04303446110398888,False
Lau Chun Wah,Yip Tsz Wai,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Chuk Yuen,5,5,0.08926819081352617,False
Yip Tak Ming,Lau Kwok Him,Kowloon City - Ho Man Tin,Kowloon City - Ho Man Tin,5,5,0.05278821457800021,False
Lam Tak Ming,Lam Chi Ho,Yau Tsim Mong - Yau Ma Tei,Yau Tsim Mong - Yau Ma Tei,5,5,0.028742247852871838,False
Ng Sze Man,Ng Sze Wing,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Chuk Yuen,5,5,0.49069538020918546,False
Chow Hoi Yan,Leung Yuk Ting,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Lok Fu,5,5,0.31210177962390184,False
Chan Sze Man,Yip Lok Yin,Kowloon City - Ho Man Tin,Kowloon City - Ho Man Tin,5,5,0.19965956577058933,False
Tang Chi Keung,Leung Yiu Tung,Kowloon City - Kowloon Tong,Wong Tai Sin - Lok Fu,5,5,0.055293046454388366,False
Lam Sze Man,Lau Ka Ming,Kowloon City - Ho Man Tin,Yau Tsim Mong - Mong Kok,5,5,0.14912168621612976,False
Wong Lai Kwan,Leung Kwok Him,Kowloon City - Kowloon Tong,Wong Tai Sin - Lok Fu,5,5,0.3022005478669465,False
Lam Chun Wah,Leung Kwok Him,Wong Tai Sin - Lok Fu,Wong Tai Sin - Lok Fu,5,5,0.3474573479919365,False
Lau Ka Yan,Ho Kwok Him,Wong Tai Sin - Lok Fu,Wong Tai Sin - Chuk Yuen,5,5,0.09123228966380192,False
Lau Wing Chiu,Ho Hiu Lam,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Chuk Yuen,5,5,0.04373035244132724,False
Wong Hoi Yan,Wong Wai Man,Kowloon City - Kowloon Tong,Kowloon City - Kowloon Tong,5,5,0.07874693179902098,False
Lee Pak Kuen,Ng Sze Wing,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Chuk Yuen,5,5,0.27160747931435353,False
Chan Kin Man,Tang Siu Tung,Kowloon City - Ho Man Tin,Kowloon City - Ho Man Tin,5,5,0.15697217742203437,False
Lam Kin Man,Ho Pak Hei,Wong Tai Sin - Lok Fu,Wong Tai Sin - Lok Fu,5,5,0.15558583745742627,False
Lee Siu Fong,Ng Sze Wing,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Chuk Yuen,5,5,0.30980100268119626,False
Chan Ming Yuet,Cheung Yan Ting,Yau Tsim Mong - Tsim Sha Tsui,Yau Tsim Mong - Tsim Sha Tsui,5,5,0.13896378461773612,False
Chow Kam Ming,Lee Ka Ming,Wong Tai Sin - Wong Tai Sin,Wong Tai Sin - Wong Tai Sin,5,5,0.057183736564736916,False
Cheung Ka Yan,Cheung Man Yi,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Diamond Hill,5,5,0.08206255693333972,False
Chow Ka Yan,Lau Tsz Ho,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Chuk Yuen,5,5,0.029606818220618388,False
Yip Kam Ming,Ho Kwok Him,Wong Tai Sin - Wong Tai Sin,Wong Tai Sin - Chuk Yuen,5,5,0.1407628967630465,False
Leung Siu Lan,Yip Lok Yin,Kowloon City - Kowloon Tong,Kowloon City - Kowloon Tong,5,5,0.33751565359524366,False
Chan Siu Fong,Lee Sze Wing,Sham Shui Po - Sham Shui Po,Sham Shui Po - Sham Shui Po,5,5,0.0958508256613693,False
Lam Mei Lin,Lee Sze Wing,Yau Tsim Mong - Mong Kok,Yau Tsim Mong - Mong Kok,5,5,0.05484075376564251,False
Chow Tak Ming,Wong Tsz Wai,Sha Tin - Sha Tin,Sha Tin - Sha Tin,5,5,0.2183060658726241,False
Lau Wing Chiu,Lau Hiu Lam,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Chuk Yuen,5,5,0.08766450550482298,False
Tang Tak Ming,Tang Siu Tung,Wong Tai Sin - Lok Fu,Wong Tai Sin - Lok Fu,5,5,0.0,False
Lee Siu Lan,Chan Tsz Ho,Yau Tsim Mong - Mong Kok,Yau Tsim Mong - Mong Kok,5,5,0.09113030984950739,False
Chan Ming Yuet,Yip Lok Yin,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Diamond Hill,5,5,0.12369702869885787,False
Lam Wing Chiu,Wong Man Yi,Sham Shui Po - Sham Shui Po,Sham Shui Po - Sham Shui Po,5,5,0.16827180252326693,False
Ng Pak Kuen,Ng Lok Yin,Sham Shui Po - Sham Shui Po,Sham Shui Po - Cheung Sha Wan,5,5,0.1327095858290468,False
Cheung Tak Ming,Leung Kwok Him,Wong Tai Sin - Lok Fu,Wong Tai Sin - Lok Fu,5,5,0.28341744684226416,False
Lam Mei Lin,Ho Kwok Him,Wong Tai Sin - Wong Tai Sin,Wong Tai Sin - Chuk Yuen,5,5,0.20155857073226552,False
Ho Hoi Yan,Leung Yan Ting,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Diamond Hill,5,5,0.07000116493012992,False
Leung Chun Wah,Ho Lok Yin,Kowloon City - Ho Man Tin,Kowloon City - Ho Man Tin,5,5,0.07943523268991073,False
Tang Sze Man,Leung Yuk Ting,Wong Tai Sin - Lok Fu,Wong Tai Sin - Lok Fu,5,5,0.3014041899594874,False
Lau Yuk Lan,Cheung Lok Yin,Wong Tai Sin - Wong Tai Sin,Wong Tai Sin - Wong Tai Sin,5,5,0.033406286349723396,False
Ng Yee Kwan,Chan Siu Tung,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Wong Tai Sin,5,5,0.20886327762656798,False
Chan Ka Yan,Leung Kwok Him,Wong Tai Sin - Lok Fu,Wong Tai Sin - Lok Fu,5,5,0.44350776540660675,False
Leung Chi Keung,Leung Kwok Him,Wong Tai Sin - Lok Fu,Wong Tai Sin - Lok Fu,5,5,0.3484404656998161,False
Yip Wing Chiu,Wong Hiu Lam,Yau Tsim Mong - Mong Kok,Yau Tsim Mong - Mong Kok,5,5,0.053918803940499666,False
Chow Hoi Yan,Ho Kwok Him,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Chuk Yuen,5,5,0.07152266590290546,False
Chan Hoi Yan,Leung Yuk Ting,Wong Tai Sin - Lok Fu,Wong Tai Sin - Lok Fu,5,5,0.26175637977839167,False
Ho Kam Ming,Chow Lok Yin,Kowloon City - Kowloon Tong,Kowloon City - Kowloon Tong,5,5,0.2187525532994624,False
Chan Kwok Wai,Yip Ka Ming,Wong Tai Sin - Lok Fu,Wong Tai Sin - Lok Fu,5,5,0.0863117406565269,False
Ho Ka Yan,Lam Sze Wing,Eastern - North Point,Eastern - Quarry Bay,2,2,0.003765445206483299,False
Leung Hoi Yan,Chan Wai Man,Eastern - North Point,Eastern - North Point,2,2,0.03278861871698605,False
Cheung Sze Man,Lam Wai Man,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.04525264998322409,False
Yip Hoi Yan,Tang Yuk Ting,Eastern - Quarry Bay,Eastern - North Point,2,2,0.13740828868748406,False
Yip Mei Lin,Ng Yiu Tung,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.1045501332404424,False
Chow Yee Kwan,Lee Yan Ting,Kwun Tong - Kwun Tong,Kwun Tong - Lam Tin,2,2,0.07107036849026989,False
Lee Pak Kuen,Lau Man Yi,Kwun Tong - Ngau Tau Kok,Kwun Tong - Ngau Tau Kok,2,2,0.12760862254608504,False
Chow Siu Fong,Wong Yiu Tung,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.1096059370613435,False
Ho Siu Lan,Leung Yuk Ting,Eastern - North Point,Eastern - North Point,2,2,0.047725927980794045,False
Lau Chi Keung,Ng Ka Ching,Sai Kung - Tseung Kwan O,Sai Kung - Tseung Kwan O,2,2,0.31123807436899087,False
Cheung Sze Man,Chow Hiu Lam,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.05180195398339005,False
Leung Siu Fong,Tang Sze Wing,Kwun Tong - Lam Tin,Kwun Tong - Lam Tin,2,2,0.20051292945672633,False
Ng Chun Wah,Ng Ka Ming,Sai Kung - Tseung Kwan O,Sai Kung - Tseung Kwan O,2,2,0.17380476024410568,False
Lee Chun Wah,Leung Yiu Tung,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.09799913189201505,False
Ho Tak Ming,Chow Chi Ho,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.05865425841106611,False
Chan Siu Lan,Chow Chi Ho,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.10199672619485291,False
Cheung Siu Lan,Yip Yan Ting,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.06598966027367661,False
Ng Tak Ming,Tang Sze Wing,Kwun Tong - Lam Tin,Kwun Tong - Lam Tin,2,2,0.09430919942718909,False
Ho Wing Chiu,Ng Ka Ching,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.05803226004028259,False
Chow Yee Kwan,Lam Pak Hei,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.13687027834220322,False
Tang Ka Yan,Tang Kwok Him,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.08986377722688055,False
Ng Yuk Lan,Lau Ka Ming,Kwun Tong - Lam Tin,Kwun Tong - Lam Tin,2,2,0.015174558419235722,False
Chan Lai Kwan,Ho Ka Ching,Sai Kung - Tseung Kwan O,Sai Kung - Tseung Kwan O,2,2,0.031291932537761344,False
Ng Wai Ling,Ng Ho Yin,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.05296087209327129,False
Ho Siu Lan,Cheung Yuk Ting,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.1448437333880479,False
Yip Ming Yuet,Lee Siu Tung,Eastern - North Point,Eastern - North Point,2,2,0.10533239866144896,False
Chow Siu Fong,Ho Yuk Ting,Eastern - North Point,Eastern - North Point,2,2,0.05150127598228359,False
Chow Wai Ling,Ho Yuk Ting,Eastern - North Point,Eastern - North Point,2,2,0.06319304877219663,False
Tang Kwok Wai,Ng Ka Ming,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.12247034191977217,False
Leung Yuk Lan,Wong Wai Man,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.12965757097686326,False
Leung Siu Fong,Ho Yuk Ting,Eastern - North Point,Eastern - North Point,2,2,0.1645639353241096,False
Tang Yat Fung,Wong Wing Sze,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.03574669613115556,False
Cheung Wing Chiu,Yip Sze Wing,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.12313572564048382,False
Lee Yat Fung,Lau Yuk Ting,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.10896456688417504,False
Yip Kwok Wai,Chan Pak Hei,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.01880776519948078,False
Chan Siu Lan,Lee Kwok Him,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.06395817834248585,False
Chow Yat Fung,Yip Lok Yin,Kwun Tong - Lam Tin,Kwun Tong - Yau Tong,2,2,0.1561949375630348,False
Chow Ming Yuet,Wong Siu Tung,Kwun Tong - Lam Tin,Kwun Tong - Lam Tin,2,2,0.1454598188073072,False
Lee Lai Kwan,Yip Wing Sze,Eastern - North Point,Eastern - North Point,2,2,0.1097050785902652,False
Lau Yee Kwan,Lau Lok Yin,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.08170856957974787,False
Chan Kin Man,Ho Hiu Lam,Kwun Tong - Yau Tong,Kwun Tong - Lam Tin,2,2,0.029045160119166264,False
Chan Mei Lin,Chan Ka Ming,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.09629089709832539,False
Chow Kam Ming,Ng Lok Yin,Kwun Tong - Lam Tin,Kwun Tong - Lam Tin,2,2,0.13298994260274388,False
Lau Yuk Lan,Lee Kwok Him,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.1416265974968915,False
Lam Wai Ling,Ho Yuk Ting,Eastern - North Point,Eastern - North Point,2,2,0.013261314239556487,False
Lau Yat Fung,Leung Wing Sze,Eastern - North Point,Eastern - North Point,2,2,0.14333355854482344,False
Ng Yat Fung,Lau Ka Ching,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.1164147512722555,False
Yip Hoi Yan,Leung Sze Wing,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.11252129996597561,False
Chow Yuk Lan,Lee Man Yi,Sai Kung - Tseung Kwan O,Sai Kung - Tseung Kwan O,2,2,0.22312500022365758,False
Lee Sze Man,Ng Sze Wing,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.11259907681779739,False
Cheung Yuk Lan,Cheung Sze Wing,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.11382412325058305,False
Cheung Tak Ming,Lau Yuk Ting,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.09964204065521402,False
Ng Chi Keung,Ho Hiu Lam,Kwun Tong - Yau Tong,Kwun Tong - Lam Tin,2,2,0.07566343901351456,False
Leung Lai Kwan,Cheung Lok Yin,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.07571846971631219,False
Cheung Wai Ling,Lee Man Yi,Sai Kung - Hang Hau,Sai Kung - Tseung Kwan O,2,2,0.2642108522914887,False
Lam Kam Ming,Ho Hiu Lam,Kwun Tong - Yau Tong,Kwun Tong - Lam Tin,2,2,0.04002542443276674,False
Lee Siu Fong,Leung Pak Hei,Eastern - North Point,Eastern - North Point,2,2,0.05934444055138327,False
Lam Ming Yuet,Ng Kwok Him,Kwun Tong - Ngau Tau Kok,Kwun Tong - Ngau Tau Kok,2,2,0.09144973992047833,False
Ng Sze Man,Chow Chi Ho,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.09748586698010696,False
Yip Ming Yuet,Yip Ka Ming,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.08486085559421647,False
Yip Mei Lin,Lau Ho Yin,Eastern - North Point,Eastern - Quarry Bay,2,2,0.04523019318706572,False
Lam Lai Kwan,Lau Lok Yin,Eastern - North Point,Eastern - North Point,2,2,0.08046825562452639,False
Wong Kin Man,Leung Ho Yin,Eastern - North Point,Eastern - North Point,2,2,0.13689430297384092,False
Lau Wai Ling,Cheung Lok Yin,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.11941184383382498,False
Ho Siu Fong,Ho Pak Hei,Eastern - North Point,Eastern - North Point,2,2,0.0824696897730568,False
Leung Sze Man,Ng Ho Yin,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.15134134843993752,False
Tang Siu Lan,Yip Sze Wing,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.23381606849589223,False
Chan Kwok Wai,Yip Chi Ho,Kwun Tong - Ngau Tau Kok,Kwun Tong - Kwun Tong,2,2,0.024940709743904183,False
Lam Sze Man,Lee Chi Ho,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.0653060663876697,False
Tang Kwok Wai,Lau Ka Ming,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.08203079334380359,False
Tang Chun Wah,Tang Yuk Ting,Eastern - Quarry Bay,Eastern - North Point,2,2,0.11387280566493559,False
Chow Chi Keung,Leung Pak Hei,Sai Kung - Hang Hau,Sai Kung - Hang Hau,2,2,0.17500289517814302,False
Cheung Yuk Lan,Ng Ho Yin,Eastern - North Point,Eastern - North Point,2,2,0.07860469825281277,False
Lau Siu Fong,Yip Yuk Ting,Sai Kung - Hang Hau,Sai Kung - Hang Hau,2,2,0.16194221894744262,False
Yip Siu Lan,Wong Wai Man,Kwun Tong - Kwun Tong,Kwun Tong - Ngau Tau Kok,2,2,0.10246027256730598,False
Chan Yat Fung,Tang Ka Ming,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.025115822676030745,False
Lau Kin Man,Ho Pak Hei,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.04841102473271177,False
Yip Kin Man,Lee Yan Ting,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.058505658396832236,False
Chow Wai Ling,Chow Tsz Ho,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.02810887291287434,False
Lam Yuk Lan,Tang Wai Man,Eastern - North Point,Eastern - North Point,2,2,0.04526846971765408,False
Lee Tak Ming,Lau Sze Wing,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.11556185027296707,False
Cheung Kwok Wai,Yip Ho Yin,Sai Kung - Tseung Kwan O,Sai Kung - Tseung Kwan O,2,2,0.3183035331157069,False
Leung Ming Yuet,Tang Man Yi,Kwun Tong - Ngau Tau Kok,Kwun Tong - Kwun Tong,2,2,0.06313098348002093,False
Chan Siu Lan,Tang Kwok Him,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.08112942811711693,False
Chow Siu Fong,Ng Ka Ming,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.10465301115937022,False
Lau Wing Chiu,Ng Tsz Wai,Kwun Tong - Ngau Tau Kok,Kwun Tong - Ngau Tau Kok,2,2,0.0946731562399314,False
Ng Wing Chiu,Yip Tsz Wai,Kwun Tong - Lam Tin,Kwun Tong - Lam Tin,2,2,0.08706852318561482,False
Chan Wai Ling,Chan Yiu Tung,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.0,False
Cheung Sze Man,Lau Pak Hei,Sai Kung - Hang Hau,Sai Kung - Hang Hau,2,2,0.10214560432573841,False
Ng Tak Ming,Yip Yuk Ting,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.04168083102192701,False
Leung Sze Man,Ng Ka Ching,Sai Kung - Tseung Kwan O,Sai Kung - Tseung Kwan O,2,2,0.1667967325543528,False
Lee Lai Kwan,Tang Yan Ting,Eastern - North Point,Eastern - North Point,2,2,0.010056037097048491,False
Lee Yat Fung,Ho Tsz Ho,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.07092278703852731,False
Lee Yuk Lan,Chow Pak Hei,Kwun Tong - Lam Tin,Kwun Tong - Lam Tin,2,2,0.03333508924451239,False
Tang Kin Man,Cheung Man Yi,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.15111637489638974,False
Ho Siu Lan,Chow Kwok Him,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.02840022995936134,False
Lau Kin Man,Chow Tsz Ho,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.02197068962907825,False
Ho Chi Keung,Ng Ka Ming,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.05077841061238647,False
Leung Pak Kuen,Chan Man Yi,Sai Kung - Tseung Kwan O,Sai Kung - Tseung Kwan O,2,2,0.09457255847134581,False
Ho Tak Ming,Cheung Siu Tung,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.13629845552226805,False
Lau Kwok Wai,Chow Wai Man,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.0382642684000804,False
Tang Kin Man,Leung Kwok Him,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.0904634439790041,False
Chow Ka Yan,Lee Wing Sze,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.043369363556632796,False
Leung Yuk Lan,Lee Siu Tung,Kwun Tong - Kwun Tong,Kwun Tong - Ngau Tau Kok,2,2,0.08834508805849123,False
Lee Ka Yan,Lee Yiu Tung,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.0,False
Chow Wing Chiu,Wong Hiu Lam,Kwun Tong - Kwun Tong,Kwun Tong - Kwun Tong,2,2,0.04249114994611258,False
Yip Ka Yan,Chow Chi Ho,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.07486548478978167,False
Tang Kin Man,Ng Man Yi,Sai Kung - Tseung Kwan O,Sai Kung - Tseung Kwan O,2,2,0.024817831155526333,False
Chow Ming Yuet,Ho Pak Hei,Kwun Tong - Lam Tin,Kwun Tong - Lam Tin,2,2,0.04252318757629954,False
Lau Kam Ming,Lam Pak Hei,Sai Kung - Hang Hau,Sai Kung - Hang Hau,2,2,0.2324255200353987,False
Lee Ming Yuet,Lee Siu Tung,Eastern - North Point,Eastern - North Point,2,2,0.06518535681208133,False
Chan Ka Yan,Ho Tsz Ho,Kwun Tong - Kwun Tong,Kwun Tong - Ngau Tau Kok,2,2,0.062125772588866625,False
Lau Pak Kuen,Chan Tsz Ho,Eastern - Quarry Bay,Eastern - North Point,2,2,0.08296803867638568,False
Lee Siu Fong,Lee Siu Tung,Kwun Tong - Kwun Tong,Kwun Tong - Ngau Tau Kok,2,2,0.05707733916549714,False
Leung Yee Kwan,Leung Kwok Him,Sai Kung - Hang Hau,Sai Kung - Hang Hau,2,2,0.0,False
Chow Yuk Lan,Tang Kwok Him,Eastern - North Point,Eastern - North Point,2,2,0.026445717105184546,False
Cheung Lai Kwan,Lee Tsz Wai,Sai Kung - Hang Hau,Sai Kung - Tseung Kwan O,2,2,0.12124700853853189,False
Chan Yuk Lan,Wong Pak Hei,Kwun Tong - Kwun Tong,Kwun Tong - Ngau Tau Kok,2,2,0.11084362758642226,False
Ng Mei Lin,Wong Siu Tung,Kwun Tong - Lam Tin,Kwun Tong - Lam Tin,2,2,0.14081903033026097,False
Lam Wing Chiu,Yip Ka Ming,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.10545979055488794,False
Ho Mei Lin,Chan Wai Man,Eastern - North Point,Eastern - North Point,2,2,0.13655931425270487,False
Yip Wing Chiu,Tang Sze Wing,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.07678865945086999,False
Lau Yee Kwan,Lam Pak Hei,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.09703975101648399,False
Lau Sze Man,Leung Siu Tung,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.08051981027836079,False
Lam Siu Fong,Tang Pak Hei,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.1648118140303297,False
Lee Mei Lin,Lee Man Yi,Sai Kung - Tseung Kwan O,Sai Kung - Tseung Kwan O,2,2,0.06607037118054318,False
Wong Kam Ming,Lee Wing Sze,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.059640464770881876,False
Lee Yuk Lan,Tang Kwok Him,Eastern - Shau Kei Wan,Eastern - Chai Wan,2,2,0.1265440171775748,False
Leung Yee Kwan,Tang Lok Yin,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.1537407197897053,False
Leung Kwok Wai,Cheung Chi Ho,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.007048277250561505,False
Ng Kam Ming,Lee Kwok Him,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.12888573883526439,False
Yip Siu Lan,Tang Chi Ho,Sai Kung - Hang Hau,Sai Kung - Tseung Kwan O,2,2,0.1700466510287518,False
Tang Lai Kwan,Lam Wai Man,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.1522363572540669,False
Lam Lai Kwan,Lee Sze Wing,Sai Kung - Hang Hau,Sai Kung - Hang Hau,2,2,0.13567803551344157,False
Cheung Pak Kuen,Lam Pak Hei,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.16812185155559253,False
Cheung Mei Lin,Cheung Ka Ming,Eastern - North Point,Eastern - North Point,2,2,0.0,False
Cheung Pak Kuen,Chan Tsz Ho,Eastern - North Point,Eastern - North Point,2,2,0.08291653862255101,False
Ng Ka Yan,Wong Siu Tung,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.025569137495882053,False
Tang Tak Ming,Tang Wing Sze,Eastern - North Point,Eastern - North Point,2,2,0.0929814841697376,False
Ng Kam Ming,Chan Yiu Tung,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.04591759445790651,False
Wong Sze Man,Chow Hiu Lam,Kwun Tong - Yau Tong,Kwun Tong - Yau Tong,2,2,0.10492690230652808,False
Lam Chi Keung,Lee Kwok Him,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.02950605215762757,False
Lau Pak Kuen,Yip Wing Sze,Eastern - North Point,Eastern - North Point,2,2,0.12587193918980186,False
Wong Wing Chiu,Ho Wai Man,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.1612311435911629,False
Yip Kwok Wai,Wong Ka Ching,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.05253835072598296,False
Lam Mei Lin,Chow Yiu Tung,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.04972055442129663,False
Ho Ming Yuet,Lee Sze Wing,Eastern - North Point,Eastern - North Point,2,2,0.016315903446063536,False
Ng Kin Man,Tang Kwok Him,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.11575421292443466,False
Wong Tak Ming,Ng Tsz Wai,Sai Kung - Hang Hau,Sai Kung - Hang Hau,2,2,0.1730612104781817,False
Yip Yat Fung,Cheung Yuk Ting,Kwun Tong - Lam Tin,Kwun Tong - Lam Tin,2,2,0.055885694043231966,False
Tang Siu Lan,Chan Yiu Tung,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.06852188177980152,False
Yip Chun Wah,Wong Ka Ming,Eastern - North Point,Eastern - North Point,2,2,0.09162852349341015,False
Lam Kin Man,Ng Man Yi,Eastern - Quarry Bay,Eastern - Quarry Bay,2,2,0.06108110012177589,False
Yip Chun Wah,Leung Kwok Him,Eastern - North Point,Eastern - North Point,2,2,0.08631184548075414,False
Yip Wing Chiu,Cheung Yan Ting,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.15831416741190507,False
Wong Kin Man,Cheung Tsz Wai,Eastern - Chai Wan,Eastern - Chai Wan,2,2,0.07327919932587992,False
Tang Chun Wah,Ho Hiu Lam,Eastern - North Point,Eastern - North Point,2,2,0.1104933813508779,False
Ng Wai Ling,Chow Pak Hei,Kwun Tong - Yau Tong,Kwun Tong - Lam Tin,2,2,0.0787412396370671,False
Chow Lai Kwan,Lau Lok Yin,Kwun Tong - Ngau Tau Kok,Kwun Tong - Ngau Tau Kok,2,2,0.10652320578304664,False
Chan Yuk Lan,Ng Pak Hei,Kwun Tong - Kwun Tong,Kwun Tong - Ngau Tau Kok,2,2,0.065929354677573,False
Cheung Sze Man,Lee Chi Ho,Eastern - Shau Kei Wan,Eastern - Shau Kei Wan,2,2,0.0655127777523572,False
Tang Siu Lan,Chow Wai Man,Kwun Tong - Ngau Tau Kok,Kwun Tong - Kwun Tong,2,2,0.09371590162289863,False
