elder_name,youth_name,elder_district,youth_district,zone,jaccard_score,distance_km,final_score,shared_interests
Lau Ming Yuet,Yip Wing Sze,Hong Pak Court,Yau Tong Estate,0,0.14285714285714285,0.11002595285126737,0.25656054705013465,games; park; walking
Ng Pak Kuen,Leung Hiu Lam,Tung Tao Court,Hong Pak Court,0,0.25,2.4792713102041737,0.2556124757532052,cooking; food_social; park; tea; walking
Ho Kam Ming,Ng Ka Ching,Tung Yuk Court,Hing Tung Estate,0,0.21428571428571427,1.049129138833595,0.25534468574277785,karaoke; music; songs
Lau Yee Kwan,Lee Chi Ho,Hong Nga Court,Sau Mau Ping Estate,0,0.23529411764705882,1.7451497289554498,0.2546418282463143,centre; community; digital_help; smartphone
Ho Mei Lin,Leung Wai Man,Fu Ning Garden,La Cite Noble,0,0.14285714285714285,0.12832922784627987,0.2543684938360724,digital_help; smartphone
Yip Yat Fung,Tang Yuk Ting,Ocean Shores,Bauhinia Garden,0,0.2,0.7780017128058544,0.2543643731722203,arts; cooking; food_social
Ng Chun Wah,Chan Wai Man,Hing Man Estate,Chai Wan Estate,0,0.14285714285714285,0.1334911629179754,0.2537630835158568,arts; calligraphy
Chan Wing Chiu,Ho Lok Yin,Po Ming Court,Nan Fung Sun Chuen,0,0.2727272727272727,5.882754542178112,0.2536117819067491,digital_help; reading; smartphone
Cheung Hoi Yan,Lau Ho Yin,Heng Fa Chuen,Yue Wan Estate,0,0.14285714285714285,0.13866423657515844,0.25316187364518067,games; mahjong
Ng Yee Kwan,Yip Sze Wing,Yiu Tung Estate,Tung Tao Court,0,0.1875,0.6010335804167656,0.2530644777440917,companionship; light_exercise; stretching
Wong Siu Lan,Lee Hiu Lam,Po Lam Estate,Tsui Lam Estate,0,0.15384615384615385,0.22783034359877138,0.2529359460503908,light_exercise; stretching
Cheung Siu Lan,Leung Ho Yin,Choi Ying Estate,Tak Tin Estate,0,0.25,2.7210996397408587,0.25281066472878594,food_social; park; tea; walking
Leung Chun Wah,Wong Tsz Wai,Fung Wah Estate,Hing Man Estate,0,0.23529411764705882,1.8926316590798449,0.2518558937599803,digital_help; games; mahjong; smartphone
Lee Wing Chiu,Lee Sze Wing,Chai Wan Estate,Island Resort,0,0.21428571428571427,1.1613411344057831,0.25154421059520765,arts; centre; community
Lau Wai Ling,Ng Man Yi,Choi Ying Estate,Choi Ha Estate,0,0.16666666666666666,0.37790954573869556,0.2505272231987612,games; light_exercise; park; walking
Lau Yat Fung,Lau Yuk Ting,Serenity Place,Serenity Place,0,0.23529411764705882,1.9968917152894707,0.2500518584754776,light_exercise; park; stretching; walking
Cheung Pak Kuen,Wong Hiu Lam,Lei King Wan,Metro Town,0,0.25,3.041967295573597,0.24961064168289204,karaoke; music; songs
Tang Ka Yan,Ng Hiu Lam,Hau Tak Estate,Wo Ming Court,0,0.15789473684210525,0.3024888358899048,0.24937466121412424,arts; cooking; food_social
Yip Yuk Lan,Ng Wai Man,Healthy Village,Metropole Building,0,0.20833333333333334,1.0769251951697207,0.2493054818964367,arts; food_social; park; tea; walking
Lam Pak Kuen,Ho Siu Tung,Harmony Garden,Kin Ming Estate,0,0.25,3.0973258983803307,0.2491092431308173,cooking; food_social; park; walking
Leung Hoi Yan,Wong Hiu Lam,Nan Fung Sun Chuen,Kornhill,0,0.13636363636363635,0.12795381344874443,0.24889325941983126,light_exercise; park; walking
Lee Siu Fong,Lee Wai Man,Nan Fung Sun Chuen,Grand Promenade,0,0.1875,0.690759556251616,0.24809252310692087,park; reading; walking
Wong Chi Keung,Chow Lok Yin,Harmony Garden,Siu Sai Wan Estate,0,0.2,0.9214591434109852,0.24806567238984806,digital_help; light_exercise; park; smartphone; walking
Yip Siu Lan,Chow Ka Ming,Hong Wah Court,Tsui Ping South Estate,0,0.14285714285714285,0.1908681167215307,0.24738710360671987,digital_help; smartphone
Lee Wai Ling,Tang Sze Wing,Tsui Ping South Estate,Wo Lok Estate,0,0.19047619047619047,0.7862829931288161,0.24587801842514287,centre; community; light_exercise; stretching
Lau Yat Fung,Ho Tsz Wai,Wo Lok Estate,Yung Ming Court,0,0.25,3.523216643076668,0.24566224090871108,companionship; games; mahjong
Ng Kin Man,Lau Yuk Ting,Kwong Ming Court,Serenity Place,0,0.15,0.27478453506677697,0.24516694360795846,light_exercise; park; walking
Lam Siu Lan,Lau Man Yi,Yau Chui Court,Sau Mau Ping Estate,0,0.2222222222222222,1.7300294605389746,0.24383335090593478,arts; calligraphy; park; walking
Cheung Ka Yan,Tang Pak Hei,Hing Wah (1) Estate,Greenwood Terrace,0,0.2,1.036087896589212,0.24367068988096002,companionship; reading
Leung Hoi Yan,Lee Ka Ming,Tai On Building,Oi Tung Estate,0,0.2222222222222222,1.7692404318314678,0.243055366553956,games; mahjong; park; walking
Leung Yee Kwan,Lee Ka Ching,Kornhill Gardens,Oi Tung Estate,0,0.2222222222222222,1.825546390125035,0.24197596632079127,centre; community; games; mahjong
Chan Siu Lan,Chow Hiu Lam,Yiu Tung Estate,Kornhill Gardens,0,0.2,1.1008264779592982,0.24140047099259102,cooking; food_social; tea
Ho Sze Man,Chow Ka Ching,Hong Sing Garden,Tseung Kwan O Plaza,0,0.23076923076923078,2.389934570084651,0.24040248780130258,arts; calligraphy; reading
Lee Siu Fong,Chan Kwok Him,Residence Oasis,Tseung Kwan O Plaza,0,0.14285714285714285,0.26194752535436394,0.2402924678951689,light_exercise; stretching
Leung Pak Kuen,Lau Pak Hei,Shin Ming Estate,Po Ming Court,0,0.13333333333333333,0.1927111821169993,0.2390972250860357,digital_help; smartphone
Lam Kwok Wai,Wong Kwok Him,Oi Tung Estate,Yiu Tung Estate,0,0.21052631578947367,1.5036992912876153,0.23885871660969918,food_social; park; tea; walking
Ho Siu Fong,Chan Yuk Ting,Kwong Ming Court,Metro City,0,0.15384615384615385,0.39389415119910154,0.23838141916313577,cooking; food_social
Yip Siu Lan,Wong Tsz Wai,Siu Sai Wan Estate,Hing Man Estate,0,0.23529411764705882,3.0312314376621203,0.23720947366073114,digital_help; games; mahjong; smartphone
Lam Yat Fung,Ho Chi Ho,Sau Mau Ping Estate,On Tat Estate,0,0.13636363636363635,0.23907021914552054,0.23696760533569217,arts; companionship; games
Ng Pak Kuen,Tang Pak Hei,Wan Tsui Estate,Lei Yue Mun Estate,0,0.25,5.216719415719108,0.2366284815944438,centre; community; light_exercise; reading; stretching
Leung Ming Yuet,Ho Tsz Ho,The Beaumount,Tsui Ping South Estate,0,0.25,5.33244338360655,0.23618753906088139,park; walk; walking
Chow Ming Yuet,Cheung Tsz Ho,Siu Sai Wan Estate,Lok Hin Terrace,0,0.16666666666666666,0.59596911412184,0.2356534479099462,park; walk; walking
Chan Sze Man,Lau Pak Hei,Laguna City,Sceneway Garden,0,0.13333333333333333,0.2300780140761877,0.23527681844850537,food_social; tea
Ho Pak Kuen,Lam Pak Hei,Tong Ming Court,Tsui Ping South Estate,0,0.23076923076923078,2.8668730680569823,0.23494487894959593,arts; calligraphy; chinese
Lau Yee Kwan,Chan Wing Sze,Tsui Wan Estate,Fullview Garden,0,0.15,0.39632093396055235,0.23492516018472703,park; reading; walking
Yip Yuk Lan,Wong Ho Yin,Beverly Garden,Po Ming Court,0,0.15,0.4082314581992555,0.23401658086931898,park; walk; walking
Lau Kin Man,Wong Ka Ming,Tung Tao Court,Aldrich Garden,0,0.15384615384615385,0.4648779893915802,0.23316683731822446,centre; community
Lee Siu Lan,Chow Yuk Ting,Yau Chui Court,Lei Yue Mun Estate,0,0.125,0.2294677195040816,0.22825401655157246,digital_help; smartphone
Lau Ka Yan,Yip Ka Ming,Lai Tak Tsuen,Provident Centre,0,0.17647058823529413,0.9686391948945478,0.22619476458104093,park; walk; walking
Ho Yee Kwan,Tang Sze Wing,Verbena Heights,Hong Wah Court,0,0.2,1.7643437832430684,0.2242624260083973,companionship; reading
Yip Sze Man,Ho Pak Hei,Lower Ngau Tau Kok Estate,Lok Wah South Estate,0,0.13333333333333333,0.3536678310826733,0.22414338329960082,games; mahjong
Yip Chun Wah,Cheung Wing Sze,Hong Nga Court,Hong Wah Court,0,0.1,0.09218657487374268,0.22233917212573323,park; walking
Yip Ming Yuet,Lam Pak Hei,Po Ming Court,Tsui Ping South Estate,0,0.21428571428571427,2.7334704041846973,0.2223199534530009,arts; calligraphy; chinese
Cheung Mei Lin,Ng Kwok Him,Nan Fung Sun Chuen,Grand Promenade,0,0.1875,1.385843115301927,0.2222458564439777,arts; food_social; tea
Chan Yat Fung,Wong Pak Hei,Amoy Gardens,Lok Wah South Estate,0,0.1,0.10119813011417424,0.2212152694397036,park; walking
Yip Yee Kwan,Leung Man Yi,Fu Ning Garden,Chung Ming Court,0,0.125,0.316943766185714,0.22015007975393475,park; walking
Ho Chun Wah,Yip Sze Wing,Metro City,On Ning Garden,0,0.13043478260869565,0.38678350937146055,0.2190335280755777,light_exercise; park; walking
Yip Wing Chiu,Cheung Yan Ting,Fung Wah Estate,Fung Wah Estate,0,0.10526315789473684,0.1583144743994482,0.21897219546565894,park; walking
Lee Tak Ming,Yip Tsz Wai,Island Resort,Island Resort,0,0.14285714285714285,0.5433256442487269,0.21862128027714256,digital_help; smartphone
Lau Siu Fong,Leung Ho Yin,Chung Ming Court,Yu Ming Court,0,0.125,0.3463285078139423,0.2176641155961688,light_exercise; park; walking
Chan Sze Man,Lee Hiu Lam,Wo Ming Court,Po Ming Court,0,0.10526315789473684,0.17785046334820986,0.2168243154388771,park; walking
Tang Yat Fung,Leung Kwok Him,Ko Yee Estate,Yau Tong Estate,0,0.125,0.3833331914698537,0.21468374605984714,park; walking
Chan Ming Yuet,Yip Tsz Wai,The Grandiose,The Wings,0,0.14285714285714285,0.6220774441046997,0.21390257786097822,games; mahjong
Wong Yat Fung,Chan Ho Yin,Yung Ming Court,Kwong Ming Court,0,0.15384615384615385,0.8617878505188096,0.21133694956608545,arts; calligraphy
Cheung Chi Keung,Lau Hiu Lam,Taikoo Shing,Taikoo Shing,0,0.125,0.42852243755530584,0.21125360096317541,digital_help; smartphone
Lee Chi Keung,Yip Siu Tung,Tai On Building,Siu Sai Wan Estate,0,0.21428571428571427,4.272950617592894,0.210589928029418,arts; calligraphy; chinese
Ng Chi Keung,Lam Kwok Him,Yau Tong Estate,Lei Yue Mun Estate,0,0.10526315789473684,0.2665918878313996,0.20790172835095033,food_social; tea
Lau Wai Ling,Leung Lok Yin,Lower Ngau Tau Kok Estate,Choi Ying Estate,0,0.09523809523809523,0.18274484070983074,0.20777601597240494,food_social; tea
Lau Ka Yan,Wong Tsz Ho,Lam Tin Estate,Yau Tong Estate,0,0.15384615384615385,1.0040062342226526,0.20561929732013876,arts; reading
Wong Kin Man,Yip Kwok Him,Hong Yat Court,Yau Lai Estate,0,0.08333333333333333,0.11557663731728886,0.2052929437109012,park; walking
Chan Hoi Yan,Ng Yiu Tung,Chai Wan Estate,Heng Fa Chuen,0,0.11764705882352941,0.4324468254248464,0.20471592895290325,light_exercise; stretching
Tang Hoi Yan,Cheung Tsz Ho,Yue Wan Estate,Lok Hin Terrace,0,0.16666666666666666,1.4268100099933114,0.2034762023873527,light_exercise; park; walking
Lau Pak Kuen,Wong Man Yi,Sau Mau Ping South Estate,Kwong Tin Estate,0,0.17647058823529413,2.0433782454367226,0.19928733397661358,park; reading; walking
Ng Lai Kwan,Chow Tsz Ho,Hing Tung Estate,Nan Fung Sun Chuen,0,0.125,0.6482271261129853,0.19725687497708222,games; mahjong
Ho Wai Ling,Tang Tsz Ho,Tsui Lam Estate,On Tat Estate,0,0.125,0.695251914301066,0.19473242478572478,food_social; tea
Cheung Pak Kuen,Yip Ka Ming,Ko Yee Estate,Hong Pak Court,0,0.09523809523809523,0.3214943655667335,0.19446024289144515,park; walking
Leung Chi Keung,Chow Pak Hei,Po Ming Court,Shin Ming Estate,0,0.125,0.7717460046903032,0.19091224820200434,park; walking
Chan Chi Keung,Yip Ho Yin,Verbena Heights,Kin Ming Estate,0,0.1,0.565677830529648,0.18080515037966463,companionship
Wong Siu Lan,Chan Yuk Ting,Shun Tin Estate,Lok Nga Court,0,0.05263157894736842,0.11088441065036853,0.1797643918322256,arts
Cheung Wai Ling,Ho Kwok Him,Tsui Wan Estate,Harmony Garden,0,0.058823529411764705,0.1617318876474187,0.17911757144220217,reading
Chan Chi Keung,Lau Ho Yin,Hing Wah (1) Estate,Yue Wan Estate,0,0.07142857142857142,0.30859524414303646,0.17534102050593697,companionship
Lee Pak Kuen,Chan Tsz Ho,La Cite Noble,On Ning Garden,0,0.07692307692307693,0.3724714983035127,0.17467650245506625,reading
Lee Wing Chiu,Chow Ka Ching,On Tat Estate,Tseung Kwan O Plaza,0,0.15384615384615385,2.499328960125523,0.17363459201683965,arts; reading
Ho Siu Lan,Lau Lok Yin,Shun On Estate,Choi Ha Estate,0,0.07692307692307693,0.43078127935851573,0.1702224422167164,reading
Cheung Chi Keung,Lau Ho Yin,Kwong Tin Estate,Tsui Ping South Estate,0,0.047619047619047616,0.17725215775071498,0.16789154411342094,reading
Lee Mei Lin,Lee Ka Ming,Tsui Wan Estate,Lok Hin Terrace,0,0.0625,0.3078254784860008,0.16781920229803668,arts
Chow Hoi Yan,Lee Pak Hei,Kwun Tong Garden Estate,Shun On Estate,0,0.045454545454545456,0.22207944410292935,0.16137797484978836,reading
Cheung Sze Man,Lee Ka Ming,Fung Wah Estate,Lok Hin Terrace,0,0.0625,0.918589862808767,0.13130742080170474,arts
Cheung Kwok Wai,Wong Lok Yin,Ming Wah Dai Ha,Ming Wah Dai Ha,0,0.0,0.2761032037802621,0.11754535178318476,
Ng Wing Chiu,Cheung Wai Man,Tin Wah Estate,Park Vista,1,0.6666666666666666,4.952125478173403,0.5918677482886946,chess; chinese; companionship; games; light_exercise; stretching
Ng Lai Kwan,Leung Yuk Ting,Tin Fu Court,Tin Oi Court,1,0.5384615384615384,0.40482789034270117,0.5644669532066476,arts; calligraphy; chinese; companionship; park; walk; walking
Lau Hoi Yan,Lam Wai Man,Sun Yuen Long Centre,Yuccie Square,1,0.5833333333333334,1.1970838745515409,0.5641056472569961,chess; chinese; games; park; reading; walk; walking
Ng Pak Kuen,Lau Ka Ming,Grandeur Terrace,Kingswood Villas,1,0.5454545454545454,0.5694473648164227,0.5592114070323206,cooking; food_social; games; light_exercise; mahjong; stretching
Ng Wing Chiu,Chan Ka Ming,Tin Chung Court,Tin Shui (1) Estate,1,0.5,0.25571819643142285,0.544453552896087,games; karaoke; mahjong; music; songs
Chan Hoi Yan,Ng Siu Tung,YOHO Midtown,Park Signature,1,0.5555555555555556,1.206115649151912,0.5402150312382246,arts; calligraphy; chess; chinese; games
Ng Chi Keung,Tang Chi Ho,Tin Shing Court,Tin Shing Court,1,0.5454545454545454,1.0708953404272978,0.5360688024331256,chess; chinese; games; karaoke; music; songs
Lau Hoi Yan,Wong Yan Ting,Tin Shui (1) Estate,Tin Oi Court,1,0.5,0.770094145584367,0.5097412553587538,food_social; games; karaoke; mahjong; music; songs; tea
Cheung Siu Fong,Chan Wing Sze,YOHO Midtown,Long Shin Estate,1,0.5,0.912475417332233,0.5034323806939381,cooking; food_social; games; mahjong; reading
Lee Chun Wah,Leung Yuk Ting,Tin Yuet Estate,Tin Oi Court,1,0.5,0.9306736926969088,0.5026930874271502,arts; chess; chinese; games; park; walk; walking
Leung Pak Kuen,Ng Chi Ho,Tin Wah Estate,Central Park Towers,1,0.5,0.9689907518136864,0.5011811602526987,digital_help; karaoke; music; park; smartphone; songs; walk; walking
Ho Mei Lin,Lam Sze Wing,Tin Yan Estate,Tin Chung Court,1,0.5,1.0753346935438088,0.49727749840381763,karaoke; light_exercise; music; reading; songs; stretching
Cheung Wing Chiu,Ng Lok Yin,Tin Yuet Estate,Hung Fuk Estate,1,0.5454545454545454,3.4734948179740637,0.49716719492230016,chess; chinese; cooking; food_social; games; reading
Tang Pak Kuen,Chan Ka Ming,Tin Fu Court,Tin Shui (1) Estate,1,0.5,1.1198619200347282,0.49575932568171355,games; karaoke; mahjong; music; songs
Leung Siu Fong,Cheung Siu Tung,YOHO Town,The Reach,1,0.4666666666666667,0.6382432922260289,0.48822815860855123,digital_help; games; mahjong; park; smartphone; walk; walking
Lau Yuk Lan,Chan Ka Ming,Vianni Cove,Tin Shui (1) Estate,1,0.45454545454545453,0.5092310100716763,0.4857519997082752,games; karaoke; mahjong; music; songs
Lau Yat Fung,Chan Chi Ho,Tin Yuet Estate,Tin Wah Estate,1,0.4375,0.3261451263363946,0.4849847924511397,chess; chinese; companionship; games; park; walk; walking
Chow Yat Fung,Lam Wing Sze,Kingswood Villas,Central Park Towers II,1,0.47368421052631576,0.9419818712067733,0.4798722588033487,arts; calligraphy; karaoke; light_exercise; music; park; songs; walk; walking
Tang Yuk Lan,Ng Man Yi,The Reach,The Reach,1,0.4375,0.5324388150636024,0.46975819019691134,arts; calligraphy; karaoke; light_exercise; music; songs; stretching
Lee Kwok Wai,Yip Ho Yin,YOHO Town,YOHO Town,1,0.47058823529411764,1.214139215705717,0.4677464176308309,food_social; karaoke; music; park; songs; tea; walk; walking
Tang Kwok Wai,Tang Man Yi,The Parcville,Park Signature,1,0.46153846153846156,1.2450875757055677,0.4591202307686293,arts; calligraphy; park; reading; walk; walking
Yip Sze Man,Tang Yuk Ting,Tin Shui (1) Estate,Tin Yau Court,1,0.46153846153846156,1.2478351798177454,0.45903856356853,arts; calligraphy; chess; chinese; games; mahjong
Lee Lai Kwan,Leung Man Yi,Tin Oi Court,Tin Chak Estate,1,0.4666666666666667,1.5653441433583433,0.4551383537455129,arts; calligraphy; cooking; food_social; park; walk; walking
Ng Hoi Yan,Leung Yuk Ting,The Sherwood,Tin Oi Court,1,0.5,4.0741151898258305,0.45456180425323545,arts; calligraphy; chess; chinese; games; park; walking
Wong Sze Man,Wong Yan Ting,Grand Del Sol,Tin Oi Court,1,0.5,4.284033207221779,0.45338740676250716,food_social; games; karaoke; mahjong; music; songs; tea
Cheung Yat Fung,Yip Yuk Ting,Tin Heng Estate,Tin Tsz Estate,1,0.4666666666666667,1.722800229982521,0.4517570101844366,games; karaoke; music; park; songs; walk; walking
Lam Siu Fong,Cheung Wai Man,Tin Chung Court,Park Vista,1,0.5,4.65404973324853,0.45152965698513897,chess; chinese; games; light_exercise; stretching
Wong Chun Wah,Ng Tsz Wai,Long Shin Estate,Tin Chung Court,1,0.5,5.416416297101811,0.4483775355361142,cooking; food_social; games; mahjong; park; walk; walking
Tang Lai Kwan,Lam Wing Sze,Tin Fu Court,Central Park Towers II,1,0.4444444444444444,1.2241315015140577,0.44521983320385705,arts; calligraphy; karaoke; light_exercise; music; park; songs; walking
Chow Siu Lan,Leung Wing Sze,Tin Fu Court,Tin Yuet Estate,1,0.38461538461538464,0.28812229721130656,0.4433716473148319,food_social; park; tea; walk; walking
Yip Chun Wah,Cheung Lok Yin,Tin Yan Estate,Tin Fu Court,1,0.4,0.4916059459327037,0.4405627527893802,arts; calligraphy; centre; community; cooking; food_social
Wong Tak Ming,Yip Ho Yin,Grand YOHO,YOHO Town,1,0.375,0.2818337410138595,0.435769856164309,food_social; karaoke; music; park; songs; walking
Lau Yuk Lan,Chow Ho Yin,Long Ping Estate,YOHO Midtown,1,0.4,0.5775513382249144,0.4350840688131154,centre; community; cooking; digital_help; food_social; smartphone
Chow Mei Lin,Chan Yuk Ting,Kingswood Villas,Central Park Towers II,1,0.3888888888888889,0.4897932833099715,0.4312406651478979,arts; calligraphy; food_social; park; tea; walk; walking
Ho Wing Chiu,Ho Tsz Wai,Yuccie Square,Park Signature,1,0.4,0.6672402995935092,0.42996903447965573,cooking; food_social; games; mahjong
Tang Yat Fung,Ng Lok Yin,Park Signature,Hung Fuk Estate,1,0.45454545454545453,2.5881582460860892,0.4281678126882502,chess; chinese; cooking; food_social; games
Chan Wing Chiu,Ho Chi Ho,Long Ping Estate,Tin Fu Court,1,0.45454545454545453,2.651702870908678,0.42744036283965287,cooking; food_social; park; walk; walking
Ho Chun Wah,Tang Yuk Ting,Tin Chung Court,Tin Yau Court,1,0.42857142857142855,1.6703700838856053,0.420457703668451,arts; calligraphy; chess; chinese; games; mahjong
Lam Ka Yan,Ho Chi Ho,Shui Pin Wai Estate,Tin Fu Court,1,0.45454545454545453,3.4137431272160357,0.4203483961642395,cooking; food_social; park; walk; walking
Tang Siu Lan,Tang Yuk Ting,Tin Ching Estate,Tin Yau Court,1,0.42857142857142855,1.9836252498126363,0.41456012458889147,arts; calligraphy; chinese; games; mahjong; reading
Lee Wing Chiu,Ho Chi Ho,Tin Yau Court,Tin Fu Court,1,0.4166666666666667,1.497576614922838,0.4142248843420569,cooking; food_social; park; walk; walking
Leung Kin Man,Leung Wing Sze,Tin Yat Estate,Tin Yuet Estate,1,0.35714285714285715,0.35918615835817685,0.41393158716897627,food_social; park; tea; walk; walking
Lee Kam Ming,Yip Yuk Ting,The Parcville,Tin Tsz Estate,1,0.42857142857142855,2.035701817375117,0.4136976819373002,karaoke; music; park; songs; walk; walking
